mstar a zstar alpha beta
23.60120240480962 7.612950501330655 0.5180557422961812 1.026236322502164 1.9894643976070419
23.609218436873746 7.607826759035842 0.5182641056304934 1.027414402186988 1.9852775585066786
23.617234468937877 7.6027056538140165 0.5184704832805755 1.028590443258571 1.9811058280288947
23.625250501002004 7.597584678922287 0.5186749448700073 1.0297642997150611 1.976949513261047
23.63326653306613 7.592461003857856 0.5188775701452893 1.0309358060435958 1.972808962694334
23.64128256513026 7.5873317926905814 0.5190784396279512 1.0321047957971137 1.968684516640947
23.649298597194388 7.582194424632082 0.5192776295460727 1.0332711157621126 1.9645764895397992
23.65731462925852 7.577046120093645 0.5194752208855845 1.0344346022944135 1.9604852055215995
23.665330661322646 7.571884257374005 0.519671291746632 1.035595101487799 1.9564109693206024
23.673346693386772 7.566705998415355 0.5198659265719004 1.036752445689256 1.9523541019658979
23.681362725450903 7.561508814580588 0.5200592029392175 1.0379064860061111 1.9483148887587178
23.68937875751503 7.556290022845861 0.520251203210896 1.0390570638679217 1.9442936253086396
23.697394789579157 7.551046858512909 0.5204420134210126 1.0402040154099985 1.9402906187267832
23.705410821643287 7.545777075946029 0.5206317053403988 1.0413472075865493 1.936306095713385
23.713426853707414 7.540477789052827 0.5208203704395111 1.042486468791096 1.932340373612344
23.721442885771545 7.535146535840423 0.521008088844344 1.0436216525552489 1.9283937045054773
23.72945891783567 7.529779147775946 0.5211950295933602 1.0447526064778947 1.9244669086383737
23.7374749498998 7.524378113914176 0.521381015930623 1.045879189837135 1.9205585450545066
23.74549098196393 7.518935879366409 0.5215663935442278 1.0470012398755735 1.9166705603278182
23.753507014028056 7.5134518649926525 0.5217511540553881 1.0481186255392618 1.91280260843361
23.761523046092183 7.507923526680319 0.5219353843064899 1.049231193064498 1.908954932767317
23.769539078156313 7.502348427214864 0.5221191697154834 1.0503387957282793 1.9051277670479458
23.77755511022044 7.496724477664995 0.5223025860808996 1.0514413069220017 1.9013212915062478
23.785571142284567 7.4910491214119945 0.5224857241458262 1.0525385716570168 1.897535751140855
23.793587174348698 7.485320217181532 0.5226686634119896 1.05363045969525 1.8937713322596654
23.801603206412825 7.479535482271666 0.5228514881163275 1.054716831492742 1.8900282343049624
23.809619238476955 7.473692699469525 0.5230342817747247 1.0557975514762554 1.8863066486736937
23.817635270541082 7.467789768328933 0.5232171253645725 1.0568724903569762 1.8826067502933648
23.82565130260521 7.461824515949655 0.5234001027979642 1.057941514214489 1.878928719814785
23.83366733466934 7.455794880063988 0.5235832956849144 1.0590044952584639 1.875272722864882
23.841683366733466 7.449698805413571 0.5237667866245073 1.0600613059668245 1.8716389258848407
23.849699398797597 7.443534363564474 0.5239506543730028 1.061111825196159 1.868027466834476
23.857715430861724 7.43729956808683 0.5241349815154733 1.0621559289789657 1.8644385043219995
23.86573146292585 7.430992467910758 0.5243198497676073 1.0631934941392356 1.8608721821747458
23.87374749498998 7.424611197431646 0.5245053391529516 1.0642244022498595 1.8573286331396255
23.881763527054108 7.41815396570258 0.5246915285786731 1.065248539234005 1.8538079823034295
23.889779559118235 7.411619021937779 0.5248784965309706 1.06626579280249 1.850310348310918
23.897795591182366 7.405004606510108 0.5250663224678611 1.067276049511807 1.8468358485554677
23.905811623246493 7.398309030889007 0.5252550845737063 1.0682791996197016 1.843384591643021
23.91382765531062 7.391530660134715 0.5254448602835624 1.069275136177401 1.8399566792957975
23.92184368737475 7.384667939647607 0.525635725462499 1.0702637565681299 1.8365522036212183
23.929859719438877 7.377719264528197 0.5258277583574856 1.0712449545196017 1.8331712633009054
23.937875751503007 7.3706832902086585 0.5260210295496652 1.0722186388092025 1.8298139189762797
23.945891783567134 7.363558451164103 0.5262156180468448 1.07318470463624 1.826480268064162
23.95390781563126 7.356368792872091 0.5264107762709657 1.0741443569516251 1.82316752221964
23.96192384769539 7.349036855035158 0.5266090358976908 1.0750936143263647 1.819884297818014
23.96993987975952 7.341637413950429 0.5268080123865116 1.076036272158153 1.8166221079729752
23.977955911823646 7.334144002925136 0.5270085928070383 1.0769709557342233 1.8133838441136199
23.985971943887776 7.326555400306169 0.5272108483913355 1.0778975776251984 1.810169553592618
23.993987975951903 7.318864216971953 0.5274150461875068 1.078815705875731 1.8069800230803694
24.002004008016034 7.3110809613369545 0.5276208899218231 1.0797259051666475 1.8038139037022736
24.01002004008016 7.303199082121482 0.5278286214645643 1.0806277915005673 1.8006718876200183
24.018036072144287 7.295217664371386 0.5280383063180725 1.0815212941636305 1.7975539967643366
24.026052104208418 7.287135853370201 0.5282500078123458 1.0824063447348737 1.7944602374712213
24.034068136272545 7.278952647313478 0.5284637955628337 1.0832828658234177 1.7913906439852116
24.04208416833667 7.270666937661545 0.528679746008912 1.084150772475212 1.7883453051063434
24.050100200400802 7.262278965055473 0.5288978803696797 1.0850100615039664 1.7853239664799334
24.05811623246493 7.253786945924601 0.5291183043508029 1.0858606053048983 1.7823268917770374
24.06613226452906 7.24519057010821 0.529341064465895 1.0867023656273918 1.7793539868665829
24.074148296593187 7.236490702946475 0.5295661781749851 1.087535383379753 1.776405116962232
24.082164328657313 7.227685555684252 0.5297937382142385 1.0883595190394602 1.7734803599445739
24.090180360721444 7.2187701393191 0.5300239437433808 1.089174453080692 1.7705801728705461
24.09819639278557 7.209751153474688 0.5302566280074745 1.0899805671797136 1.767703784540628
24.106212424849698 7.20062588231952 0.5304919188864345 1.090777675833548 1.764851410449863
24.11422845691383 7.191392608898829 0.530729913862408 1.0915656521282273 1.762023159562529
24.122244488977955 7.182051969646208 0.5309706373211656 1.0923445117417927 1.7592189017823623
24.130260521042082 7.172603134442192 0.5312141591080407 1.0931141791829384 1.7564386484138037
24.138276553106213 7.1630465000704495 0.5314605113303926 1.0938746522240907 1.7536822923535071
24.14629258517034 7.153385508409323 0.5317096299749371 1.0946261187654522 1.7509494238016645
24.15430861723447 7.14360999001285 0.5319618906414372 1.0953679398022869 1.7482410743991936
24.162324649298597 7.133728690129031 0.532217048331619 1.096100608845723 1.7455561566014404
24.170340681362724 7.123739659166191 0.5324752204038554 1.096823987346192 1.7428949161136709
24.178356713426854 7.113643791036568 0.5327364193378434 1.0975380938571249 1.7402571488666438
24.18637274549098 7.103436128391303 0.533000860959959 1.09824261768129 1.7376433667723405
24.194388777555112 7.093123433996828 0.5332683673730118 1.0989379296858721 1.735052775065995
24.20240480961924 7.082701536023788 0.5335391212350051 1.0996237420678727 1.7324857368688829
24.210420841683366 7.072172699135963 0.5338130969597086 1.100300165139467 1.7299419691301487
24.218436873747496 7.061536316057318 0.5340903696791318 1.100967149402866 1.727421534529901
24.226452905811623 7.050794566174191 0.5343709093643453 1.101624781582076 1.7249241068970553
24.23446893787575 7.039942738040976 0.5346549207086416 1.102272736710428 1.7224501101343546
24.24248496993988 7.028986683378848 0.5349422635728545 1.1029113570586364 1.719998936510815
24.250501002004007 7.017924822255274 0.5352330375804933 1.1035405076050533 1.7175706807655822
24.258517034068134 7.00675742898958 0.5355272838331903 1.104160172511079 1.7151652718886605
24.266533066132265 6.9954854867252925 0.5358250203513819 1.1047703820082828 1.7127825719432253
24.274549098196392 6.98410946293731 0.5361262813105804 1.1053711314227601 1.7104224875915413
24.282565130260522 6.972630188748676 0.5364310905066249 1.1059624412663474 1.7080849027369718
24.29058116232465 6.961047080868113 0.5367395150402875 1.1065442309906401 1.7057698084193642
24.298597194388776 6.949362296329609 0.5370515368205069 1.1071166119418119 1.7034769799473977
24.306613226452907 6.937576223685522 0.537367192915311 1.1076795712777732 1.7012063346960549
24.314629258517034 6.925689112627563 0.5376865248818252 1.108233085348749 1.6989578015201836
24.322645290581164 6.9137016843738515 0.5380095593940172 1.1087771517648994 1.6967312850116716
24.33066132264529 6.901616175482554 0.5383362753692517 1.1093119201031822 1.6945265193782895
24.338677354709418 6.889432152126964 0.5386667354486895 1.109837282382093 1.6923435265886513
24.34669338677355 6.877150636180823 0.5390009571506966 1.1103532795439366 1.6901821667773553
24.354709418837675 6.864772691044339 0.5393389556503769 1.110859941832133 1.6880423049429432
24.362725450901802 6.852299217322822 0.5396807515241914 1.1113572883035443 1.6859238219061305
24.370741482965933 6.839731260500351 0.5400263608335658 1.1118453484397952 1.6838265895855917
24.37875751503006 6.82706995599382 0.5403757960755659 1.112324157647392 1.6817504704654809
24.386773547094187 6.814315983394252 0.5407290830424799 1.1127937126304663 1.6796953542445667
24.394789579158317 6.801471305564143 0.5410862114135817 1.1132541195249486 1.6776610699884553
24.402805611222444 6.788536697025058 0.5414472018736703 1.1137053789015465 1.6756474905447707
24.410821643286575 6.775513728350015 0.5418120532174968 1.1141475589926115 1.6736544575162369
24.4188376753507 6.762400871742664 0.54218086302974 1.114580494440083 1.6716820334785023
24.42685370741483 6.74920233087394 0.5425535428503152 1.115004445665718 1.6697298540464265
24.43486973947896 6.735918193222056 0.5429301384384277 1.1154193688887533 1.6677978694297926
24.442885771543086 6.722551347375484 0.5433106038207122 1.1158254311925322 1.6658858214573724
24.450901803607213 6.709099521793856 0.5436950595060726 1.1162224032221901 1.6639938228282922
24.458917835671343 6.6955658794020545 0.5440834503339953 1.1166104726661557 1.6621215971128456
24.46693386773547 6.681953217756422 0.5444757322599134 1.1169898007969143 1.6602688978289795
24.4749498997996 6.6682621152617525 0.5448719309056314 1.117360373444994 1.6584356242028624
24.482965931863728 6.654492303054808 0.5452721034075532 1.1177221178421441 1.6566217595462918
24.490981963927855 6.640645645981074 0.5456762345363422 1.1180751215132967 1.6548271208679413
24.498997995991985 6.626723972348266 0.5460843093130584 1.1184194684827342 1.6530515265463603
24.507014028056112 6.612728677781526 0.5464963269966486 1.1187552104815097 1.6512948291733947
24.51503006012024 6.598661106725444 0.5469122882555604 1.1190823956435678 1.6495568863236287
24.52304609218437 6.584522727714428 0.5473321888970095 1.119401081220012 1.6478375453259486
24.531062124248496 6.570314923688856 0.5477560273079857 1.119711318341689 1.6461366612736048
24.539078156312627 6.556039113212464 0.5481838002183929 1.1200131611026571 1.6444540869907385
24.547094188376754 6.541696794213093 0.5486155009380579 1.1203066694371493 1.6427896685247327
24.55511022044088 6.527289380444967 0.549051125452661 1.1205918974544689 1.641143260447324
24.56312625250501 6.512818379638722 0.5494906654289925 1.1208689063133856 1.6395147071653133
24.571142284569138 6.4982852201076415 0.5499341155046797 1.121137751891804 1.6379038638648424
24.579158316633265 6.483691392745712 0.5503814671011207 1.1213984948274092 1.6363105782717386
24.587174348697395 6.469038447138603 0.5508327089257463 1.1216512002388228 1.634734693692228
24.595190380761522 6.454327830796252 0.5512878329855577 1.1218959264450228 1.6331760628507452
24.60320641282565 6.439561021366575 0.551746829702983 1.1221327343532925 1.6316345367795897
24.61122244488978 6.424739585067821 0.5522096851612228 1.122361691561045 1.6301099567174302
24.619238476953907 6.4098650218671125 0.552676387837771 1.1225828614529005 1.6286021727100874
24.627254509018037 6.394938816019074 0.5531469258679355 1.122796306657869 1.6271110346972435
24.635270541082164 6.379962529495224 0.5536212838906851 1.1230020961029443 1.6256363863381615
24.64328657314629 6.36493765142392 0.5540994486455413 1.1232002938095187 1.624178077751777
24.65130260521042 6.349865699191212 0.5545814065162065 1.12339096644352 1.622735969829126
24.65931863727455 6.334748228558199 0.5550671363583536 1.1235741841335913 1.6213098684982596
24.66733466933868 6.319586361730527 0.5555566453121551 1.1237499875089128 1.619899726629241
24.675350701402806 6.3043827646217885 0.556049857628396 1.1239185234908857 1.6185051811652715
24.683366733466933 6.289137835071125 0.5565468117080172 1.1240797847418538 1.6171262751971827
24.691382765531063 6.273853452128945 0.5570474710803923 1.1242338657472122 1.6157627944104422
24.69939879759519 6.258531174874603 0.5575518143085795 1.1243808398086672 1.6144145793468152
24.707414829659317 6.24317245413866 0.5580598245780205 1.1245207731187852 1.613081486961628
24.715430861723448 6.227778869759379 0.5585714782566759 1.1246537420336875 1.611763356470144
24.723446893787575 6.2123526655118715 0.5590867246939204 1.1247798753356057 1.6104599682823075
24.7314629258517 6.1968925866435 0.559605657452673 1.1248990345737808 1.6091714572277027
24.739478957915832 6.181403674657688 0.5601280991992164 1.1250115581048585 1.6078972562378957
24.74749498997996 6.165885540965533 0.5606541146550681 1.1251173814784465 1.6066374722119807
24.75551102204409 6.150342177335547 0.5611835720698604 1.1252167667740696 1.6053916780327715
24.763527054108216 6.134769488204014 0.5617166813444415 1.1253093624563928 1.6041602865488562
24.771543086172343 6.1191733251882505 0.562253234271733 1.1253955758709229 1.6029427044905833
24.779559118236474 6.103554083862877 0.5627932507393089 1.1254753996868916 1.6017388905493846
24.7875751503006 6.087913815100724 0.5633366792787425 1.1255489521107835 1.6005486307730106
24.795591182364728 6.072253467545591 0.5638835153515096 1.1256162705385961 1.5993718296800543
24.803607214428858 6.056574135769867 0.5644337509319961 1.1256774051352942 1.5982083978373949
24.811623246492985 6.040878473471886 0.5649872956105803 1.1257325188102916 1.5970579926948374
24.819639278557116 6.025166330773575 0.5655442006432259 1.1257815721344866 1.595920698711874
24.827655310621243 6.0094374984060375 0.566104508898419 1.1258245180341444 1.594796532363896
24.83567134268537 5.993697976029722 0.5666679844139337 1.1258617749416762 1.593684830079754
24.8436873747495 5.977946881988264 0.5672347006043087 1.125893248859505 1.5925857004104909
24.851703406813627 5.96218556373403 0.5678046297720365 1.12591901280028 1.5914990019921926
24.859719438877754 5.946412837392707 0.5683778837308704 1.125939012198282 1.590424964254267
24.867735470941884 5.930637783676469 0.5689540043134035 1.125953717644533 1.589362308308383
24.87575150300601 5.9148540086592 0.5695333897798064 1.1259628084429698 1.5883120257274088
24.88376753507014 5.899065454418564 0.5701158649517475 1.125966494541854 1.5872735915475715
24.89178356713427 5.883274287160949 0.5707013582374602 1.1259649149568502 1.5862467615855478
24.899799599198396 5.867479970921939 0.5712899255347994 1.125958006636003 1.5852316110118685
24.907815631262526 5.8516847387003414 0.5718814902924427 1.1259459152747446 1.5842278861829169
24.915831663326653 5.835889903145685 0.572476019017919 1.125928718896317 1.5832354442669674
24.92384769539078 5.820097082956507 0.5730734618828413 1.1259065195143139 1.5822541013673659
24.93186372745491 5.804306712897779 0.5736738255661128 1.1258793295193885 1.5812838147467934
24.939879759519037 5.788520465045416 0.5742770558660365 1.1258472568338829 1.5803243929607895
24.947895791583168 5.772739545655003 0.5748831204899624 1.1258103750834647 1.5793757011656895
24.955911823647295 5.756965182862882 0.5754919846091568 1.1257687601337032 1.5784375980750969
24.96392785571142 5.741198545691145 0.5761036157952322 1.1257224845180598 1.5775099510848127
24.971943887775552 5.7254408128162355 0.5767179794698345 1.1256716220268175 1.5765926214937895
24.97995991983968 5.709693145387114 0.5773350418143436 1.1256162466310342 1.5756854764919621
24.987975951903806 5.693956696952587 0.5779547676941822 1.1255564321800593 1.5747883791403798
24.995991983967937 5.678232595977118 0.5785771226951191 1.1254922518835593 1.5739011970086223
25.004008016032063 5.662521946024062 0.5792020724191794 1.1254237776215543 1.5730237979882282
25.012024048096194 5.64682587972113 0.5798295802131036 1.1253510848215162 1.5721560467479718
25.02004008016032 5.631145444032555 0.580459612471029 1.1252742428321532 1.5712978150718604
25.028056112224448 5.615481714444761 0.5810921335306545 1.1251933243346595 1.570448972253144
25.03607214428858 5.599836329710823 0.5817270772943742 1.1251084476642674 1.569609316193432
25.044088176352705 5.584209037151219 0.5823644747944027 1.1250195820013345 1.56877887640661
25.052104208416832 5.568601572335925 0.5830042540264603 1.1249268551790486 1.5679574438128552
25.060120240480963 5.553014956647339 0.5836463756480016 1.124830339379052 1.5671448694526484
25.06813627254509 5.5374511333585 0.5842907563909717 1.1247301756461676 1.5663409564072148
25.076152304609217 5.521908279575036 0.5849375036046083 1.1246262275698073 1.5655458321984395
25.084168336673347 5.506390173922955 0.5855864350010346 1.1245187736205828 1.564759109340712
25.092184368737474 5.490896794485815 0.5862375637338723 1.124407811836986 1.5639807537857722
25.100200400801604 5.475429031530523 0.586890854972251 1.1242934084085356 1.5632106464787603
25.10821643286573 5.459987795502094 0.5875462719749007 1.1241756321774667 1.5624486654677525
25.11623246492986 5.4445739739555705 0.5882037780805149 1.124054550959184 1.5616946894006016
25.12424849699399 5.4291884325186075 0.5888633370718841 1.1239302315008335 1.5609485992962937
25.132264529058116 5.413832012378872 0.5895249130068794 1.1238027395849775 1.5602102772780573
25.140280561122246 5.398505599734417 0.5901884666308503 1.1236721455883367 1.559479599761931
25.148296593186373 5.383209816520962 0.590853973920369 1.123538499105166 1.5587564830117124
25.1563126252505 5.367946071209019 0.5915213600361585 1.1234019150762284 1.5580407099452849
25.16432865731463 5.352714564812379 0.5921906254267489 1.1232624101372217 1.5573322634557627
25.172344689378757 5.337516277779051 0.5928617204389532 1.1231200658607883 1.5566309954080992
25.180360721442884 5.322351984404476 0.5935346073140185 1.1229749476818998 1.5559367898962395
25.188376753507015 5.307222439360489 0.5942092485857671 1.122827120339988 1.5552495328728833
25.196392785571142 5.29212836038067 0.5948856078940893 1.1226766460774562 1.5545691131868105
25.20440881763527 5.277070320292316 0.5955636585604772 1.1225235761447916 1.5538954506526765
25.2124248496994 5.262049526017944 0.5962433279974184 1.1223680155666775 1.553228331458528
25.220440881763526 5.247066142005965 0.5969246153741915 1.122209982625469 1.552567750132743
25.228456913827657 5.232118885802448 0.5976076123672117 1.1220494186468857 1.551913883436014
25.236472945891784 5.217214834439305 0.5982918572318654 1.1218867936010521 1.5512656579633448
25.24448897795591 5.202348208101739 0.5989777374894787 1.121721759441259 1.5506239313821422
25.25250501002004 5.187522449787545 0.5996650338339499 1.1215545698371885 1.5499881822075943
25.260521042084168 5.1727366604636575 0.6003538011940537 1.121385156894599 1.549358518822431
25.268537074148295 5.15799259388257 0.6010439294250475 1.121213678030181 1.5487346597632536
25.276553106212425 5.1432903509549925 0.6017354143423307 1.1210401506284764 1.5481165850545158
25.284569138276552 5.128630677109838 0.6024282071955114 1.1208646483345548 1.5475041620361711
25.29258517034068 5.114014120171064 0.6031222714767831 1.1206872282972404 1.546897289180563
25.30060120240481 5.0994412218403875 0.6038175702990011 1.120507947933491 1.5462958650565766
25.308617234468937 5.084912499652574 0.6045140674656344 1.1203268631496242 1.5456997903936418
25.316633266533067 5.070428486625116 0.6052117249937606 1.1201440321330236 1.5451089628956378
25.324649298597194 5.055989687882382 0.605910505999752 1.11995951123997 1.5445232835665712
25.33266533066132 5.041596561555153 0.6066103755322777 1.1197733531481633 1.5439426576004007
25.34068136272545 5.027249595035965 0.6073112962328425 1.1195856140555818 1.543366986305633
25.34869739478958 5.012949255626698 0.6080132311941542 1.11939634894711 1.5427961725411967
25.35671342685371 4.998695977470278 0.608716144881301 1.119205610487171 1.5422301226250932
25.364729458917836 4.984490223758745 0.6094199991528761 1.1190134547340687 1.5416687383277803
25.372745490981963 4.970332362542988 0.6101247610785603 1.1188199294024772 1.5411119319907114
25.380761523046093 4.95622285180648 0.6108303916300993 1.1186250914917857 1.5405596055934838
25.38877755511022 4.942162054812811 0.6115368567633706 1.1184289896784045 1.540011670456571
25.396793587174347 4.928146682716008 0.6122443630407987 1.1182313490509612 1.5394685756523052
25.404809619238478 4.914186070438076 0.6129522839990299 1.1180330164595211 1.5389289143932463
25.412825651302605 4.900274962941185 0.6136609538300092 1.117833543781033 1.5383934247727158
25.42084168336673 4.8864141091103726 0.6143703076056315 1.1176330176425588 1.5378619477182482
25.428857715430862 4.872603393330995 0.6150803431517095 1.1174314456683392 1.5373344745742175
25.43687374749499 4.858843230716453 0.6157910184148856 1.117228884735662 1.5368109011561284
25.44488977955912 4.845133929138618 0.6165022990935203 1.1170253828682875 1.5362911440873448
25.452905811623246 4.831475697904461 0.6172141566400235 1.1168209789793604 1.5357751313801182
25.460921843687373 4.817868756023465 0.6179265616368304 1.1166157138633008 1.535262790862475
25.468937875751504 4.804313300813653 0.6186394857184709 1.1164096272338504 1.5347540536958262
25.47695390781563 4.790812422287554 0.6193526931301023 1.116203008601726 1.5342483725362115
25.48496993987976 4.777362099389084 0.6200664547609811 1.1159955348863941 1.5337463731375602
25.492985971943888 4.763964197416698 0.6207806211323472 1.1157873896424426 1.5332477055596936
25.501002004008015 4.750618881542457 0.6214951639767582 1.1155786106866172 1.5327523042560656
25.509018036072145 4.737326306536435 0.622210053587522 1.1153692354007236 1.5322600929152925
25.517034068136272 4.7240917630029235 0.6229248892518549 1.1151597573489 1.5317701721184198
25.5250501002004 4.710906913801138 0.6236402553662744 1.1149494624261582 1.5312838548142274
25.53306613226453 4.697775575510574 0.624355858007766 1.1147387125631514 1.5308004801434179
25.541082164328657 4.684697928921012 0.6250716629994546 1.1145275490867523 1.5303199626104689
25.549098196392784 4.671680891322646 0.6257871446043087 1.114316631489999 1.5298411488459944
25.557114228456914 4.658713668650922 0.6265030707598317 1.1141050002012372 1.5293657270066428
25.56513026052104 4.645800962976805 0.627219077515023 1.1138931088587767 1.5288928971484774
25.57314629258517 4.632942925046227 0.6279351306023756 1.113680997515968 1.5284225755479737
25.5811623246493 4.620139699134358 0.6286511983777934 1.1134687059828825 1.5279546972430946
25.589178356713425 4.6073913921320875 0.6293672499475114 1.113256270562975 1.5274891914920474
25.597194388777556 4.594698172113534 0.630083250062223 1.1130437344175916 1.527025982014125
25.605210420841683 4.5820601021912255 0.6307991703826988 1.1128311300478344 1.5265650053837843
25.613226452905813 4.569477339581593 0.6315149755176257 1.1126185001798006 1.5261061857030984
25.62124248496994 4.55694994662868 0.6322306364307505 1.1124058779292467 1.5256494592040748
