# SKA_b2_LSST HIRAX512_z1_0_LSST ell HIRAX_z1_0_LSST HIRAX512_z1_8_LSST HIRAX_z1_4_LSST SKA_b1_LSST HIRAX512_z1_4_LSST HIRAX_z1_8_LSST
0.0 1.0184956722278651e-100 10829 1.0184956722278651e-100 1.1967879873531092e-101 4.044230036162169e-101 0.0 4.044230036162169e-101 1.1967879873531092e-101
0.0 1.018383126383764e-100 10830 1.018383126383764e-100 1.1966917806721045e-101 4.0438609261469743e-101 0.0 4.0438609261469743e-101 1.1966917806721045e-101
0.0 1.0182705743876468e-100 10831 1.0182705743876468e-100 1.1965956073387635e-101 4.043491875841145e-101 0.0 4.043491875841145e-101 1.1965956073387635e-101
0.0 1.0181580439220503e-100 10832 1.0181580439220503e-100 1.1964994375451326e-101 4.043122867156287e-101 0.0 4.043122867156287e-101 1.1964994375451326e-101
0.0 1.0180455169561988e-100 10833 1.0180455169561988e-100 1.1964032747088091e-101 4.042753863862806e-101 0.0 4.042753863862806e-101 1.1964032747088091e-101
0.0 1.017933012810452e-100 10834 1.017933012810452e-100 1.1963071412369187e-101 4.042384894343572e-101 0.0 4.042384894343572e-101 1.1963071412369187e-101
0.0 1.0178205379914096e-100 10835 1.0178205379914096e-100 1.1962110251436772e-101 4.0420160756113346e-101 0.0 4.0420160756113346e-101 1.1962110251436772e-101
0.0 1.0177080583763167e-100 10836 1.0177080583763167e-100 1.1961149054067883e-101 4.0416473487454357e-101 0.0 4.0416473487454357e-101 1.1961149054067883e-101
0.0 1.0175956001850531e-100 10837 1.0175956001850531e-100 1.1960188124699876e-101 4.041278598906223e-101 0.0 4.041278598906223e-101 1.1960188124699876e-101
0.0 1.0174831792151803e-100 10838 1.0174831792151803e-100 1.1959227452224011e-101 4.0409097995321964e-101 0.0 4.0409097995321964e-101 1.1959227452224011e-101
0.0 1.0173707670664417e-100 10839 1.0173707670664417e-100 1.1958266703374143e-101 4.040541147195921e-101 0.0 4.040541147195921e-101 1.1958266703374143e-101
0.0 1.0172583713867727e-100 10840 1.0172583713867727e-100 1.1957306233767153e-101 4.0401726793822976e-101 0.0 4.0401726793822976e-101 1.1957306233767153e-101
0.0 1.0171460013956741e-100 10841 1.0171460013956741e-100 1.1956345975254768e-101 4.0398041823099574e-101 0.0 4.0398041823099574e-101 1.1956345975254768e-101
0.0 1.0170336389212361e-100 10842 1.0170336389212361e-100 1.1955385708963672e-101 4.0394356393321686e-101 0.0 4.0394356393321686e-101 1.1955385708963672e-101
0.0 1.0169212777090977e-100 10843 1.0169212777090977e-100 1.1954425664615527e-101 4.039067152480433e-101 0.0 4.039067152480433e-101 1.1954425664615527e-101
0.0 1.016808920775891e-100 10844 1.016808920775891e-100 1.1953465853462916e-101 4.038698881992894e-101 0.0 4.038698881992894e-101 1.1953465853462916e-101
0.0 1.0166965900793998e-100 10845 1.0166965900793998e-100 1.1952506104865637e-101 4.0383306123710925e-101 0.0 4.0383306123710925e-101 1.1952506104865637e-101
0.0 1.0165842898171054e-100 10846 1.0165842898171054e-100 1.1951546439302415e-101 4.0379623445940636e-101 0.0 4.0379623445940636e-101 1.1951546439302415e-101
0.0 1.0164720142730603e-100 10847 1.0164720142730603e-100 1.1950587090429962e-101 4.037594112636268e-101 0.0 4.037594112636268e-101 1.1950587090429962e-101
0.0 1.0163597666890647e-100 10848 1.0163597666890647e-100 1.1949627818882088e-101 4.0372259711001785e-101 0.0 4.0372259711001785e-101 1.1949627818882088e-101
0.0 1.0162475413076196e-100 10849 1.0162475413076196e-100 1.1948668566742503e-101 4.036857920044256e-101 0.0 4.036857920044256e-101 1.1948668566742503e-101
0.0 1.0161353030141674e-100 10850 1.0161353030141674e-100 1.1947709696444748e-101 4.036489910800095e-101 0.0 4.036489910800095e-101 1.1947709696444748e-101
0.0 1.0160230617704119e-100 10851 1.0160230617704119e-100 1.1946750850278953e-101 4.036121938973338e-101 0.0 4.036121938973338e-101 1.1946750850278953e-101
0.0 1.0159108267141783e-100 10852 1.0159108267141783e-100 1.1945792064127858e-101 4.0357539681338826e-101 0.0 4.0357539681338826e-101 1.1945792064127858e-101
0.0 1.0157986233190319e-100 10853 1.0157986233190319e-100 1.1944833554220885e-101 4.035386121935916e-101 0.0 4.035386121935916e-101 1.1944833554220885e-101
0.0 1.015686467170453e-100 10854 1.015686467170453e-100 1.194387506498235e-101 4.035018359924881e-101 0.0 4.035018359924881e-101 1.194387506498235e-101
0.0 1.0155743376124475e-100 10855 1.0155743376124475e-100 1.1942916675711786e-101 4.034650610460216e-101 0.0 4.034650610460216e-101 1.1942916675711786e-101
0.0 1.0154622227430977e-100 10856 1.0154622227430977e-100 1.1941958444851984e-101 4.0342828795750866e-101 0.0 4.0342828795750866e-101 1.1941958444851984e-101
0.0 1.0153501132901992e-100 10857 1.0153501132901992e-100 1.1941000244460242e-101 4.0339152370216003e-101 0.0 4.0339152370216003e-101 1.1941000244460242e-101
0.0 1.0152380033250314e-100 10858 1.0152380033250314e-100 1.1940042255494101e-101 4.033547682986652e-101 0.0 4.033547682986652e-101 1.1940042255494101e-101
0.0 1.015125891315263e-100 10859 1.015125891315263e-100 1.19390843028293e-101 4.033180172288704e-101 0.0 4.033180172288704e-101 1.19390843028293e-101
0.0 1.0150137922300724e-100 10860 1.0150137922300724e-100 1.1938126372499744e-101 4.032812651389355e-101 0.0 4.032812651389355e-101 1.1938126372499744e-101
0.0 1.0149017281291452e-100 10861 1.0149017281291452e-100 1.193716876940477e-101 4.032445238101687e-101 0.0 4.032445238101687e-101 1.193716876940477e-101
0.0 1.0147897043766817e-100 10862 1.0147897043766817e-100 1.193621109467274e-101 4.032077888106019e-101 0.0 4.032077888106019e-101 1.193621109467274e-101
0.0 1.0146777078639906e-100 10863 1.0146777078639906e-100 1.1935253509199677e-101 4.0317105968313015e-101 0.0 4.0317105968313015e-101 1.1935253509199677e-101
0.0 1.0145657175049749e-100 10864 1.0145657175049749e-100 1.193429621693374e-101 4.031343336895574e-101 0.0 4.031343336895574e-101 1.193429621693374e-101
0.0 1.0144537432253316e-100 10865 1.0144537432253316e-100 1.1933338819845385e-101 4.030976113481804e-101 0.0 4.030976113481804e-101 1.1933338819845385e-101
0.0 1.0143417644174397e-100 10866 1.0143417644174397e-100 1.1932381592623522e-101 4.0306089699470695e-101 0.0 4.0306089699470695e-101 1.1932381592623522e-101
0.0 1.0142297750224782e-100 10867 1.0142297750224782e-100 1.1931424596467362e-101 4.0302419140914504e-101 0.0 4.0302419140914504e-101 1.1931424596467362e-101
0.0 1.0141177833738602e-100 10868 1.0141177833738602e-100 1.1930467501980616e-101 4.029874889900534e-101 0.0 4.029874889900534e-101 1.1930467501980616e-101
0.0 1.014005883931981e-100 10869 1.014005883931981e-100 1.1929510648747899e-101 4.02950790053998e-101 0.0 4.02950790053998e-101 1.1929510648747899e-101
0.0 1.0138940248327662e-100 10870 1.0138940248327662e-100 1.1928553907110484e-101 4.0291409264892996e-101 0.0 4.0291409264892996e-101 1.1928553907110484e-101
0.0 1.0137821746412789e-100 10871 1.0137821746412789e-100 1.192759717081601e-101 4.028774099425636e-101 0.0 4.028774099425636e-101 1.192759717081601e-101
0.0 1.0136703090012812e-100 10872 1.0136703090012812e-100 1.1926640636235489e-101 4.0284073186100015e-101 0.0 4.0284073186100015e-101 1.1926640636235489e-101
0.0 1.0135584464300196e-100 10873 1.0135584464300196e-100 1.1925684156231019e-101 4.028040544113199e-101 0.0 4.028040544113199e-101 1.1925684156231019e-101
0.0 1.0134465808882865e-100 10874 1.0134465808882865e-100 1.1924727792226419e-101 4.0276738258134236e-101 0.0 4.0276738258134236e-101 1.1924727792226419e-101
0.0 1.0133347421580028e-100 10875 1.0133347421580028e-100 1.1923771551909634e-101 4.027307183916689e-101 0.0 4.027307183916689e-101 1.1923771551909634e-101
0.0 1.0132229494665802e-100 10876 1.0132229494665802e-100 1.1922815372584006e-101 4.026940611329703e-101 0.0 4.026940611329703e-101 1.1922815372584006e-101
0.0 1.0131112045641665e-100 10877 1.0131112045641665e-100 1.1921859342174389e-101 4.0265740516315295e-101 0.0 4.0265740516315295e-101 1.1921859342174389e-101
0.0 1.0129994584771714e-100 10878 1.0129994584771714e-100 1.1920903396035254e-101 4.026207574466392e-101 0.0 4.026207574466392e-101 1.1920903396035254e-101
0.0 1.0128877263683869e-100 10879 1.0128877263683869e-100 1.1919947553354712e-101 4.025841177077764e-101 0.0 4.025841177077764e-101 1.1919947553354712e-101
0.0 1.0127759993375425e-100 10880 1.0127759993375425e-100 1.191899183505476e-101 4.025474778300907e-101 0.0 4.025474778300907e-101 1.191899183505476e-101
0.0 1.0126642793910129e-100 10881 1.0126642793910129e-100 1.1918036205850685e-101 4.025108447216907e-101 0.0 4.025108447216907e-101 1.1918036205850685e-101
0.0 1.0125525991287775e-100 10882 1.0125525991287775e-100 1.1917080698848333e-101 4.024742197282149e-101 0.0 4.024742197282149e-101 1.1917080698848333e-101
0.0 1.012440923071917e-100 10883 1.012440923071917e-100 1.1916125257180257e-101 4.024376032853506e-101 0.0 4.024376032853506e-101 1.1916125257180257e-101
0.0 1.0123292805027406e-100 10884 1.0123292805027406e-100 1.1915169949367696e-101 4.0240098567128506e-101 0.0 4.0240098567128506e-101 1.1915169949367696e-101
0.0 1.0122176506771435e-100 10885 1.0122176506771435e-100 1.1914214774715168e-101 4.0236437119681264e-101 0.0 4.0236437119681264e-101 1.1914214774715168e-101
0.0 1.0121060448273998e-100 10886 1.0121060448273998e-100 1.191325962743917e-101 4.023277713082438e-101 0.0 4.023277713082438e-101 1.191325962743917e-101
0.0 1.0119944513541845e-100 10887 1.0119944513541845e-100 1.1912304617768893e-101 4.022911741584978e-101 0.0 4.022911741584978e-101 1.1912304617768893e-101
0.0 1.0118828998103198e-100 10888 1.0118828998103198e-100 1.1911349775250417e-101 4.022545803135727e-101 0.0 4.022545803135727e-101 1.1911349775250417e-101
0.0 1.0117713355578271e-100 10889 1.0117713355578271e-100 1.1910394967657422e-101 4.022179902024221e-101 0.0 4.022179902024221e-101 1.1910394967657422e-101
0.0 1.0116597698660116e-100 10890 1.0116597698660116e-100 1.1909440230631005e-101 4.0218140879444124e-101 0.0 4.0218140879444124e-101 1.1909440230631005e-101
0.0 1.0115482476093957e-100 10891 1.0115482476093957e-100 1.1908485706394161e-101 4.021448332009259e-101 0.0 4.021448332009259e-101 1.1908485706394161e-101
0.0 1.0114367616422652e-100 10892 1.0114367616422652e-100 1.1907531252544215e-101 4.02108261303563e-101 0.0 4.02108261303563e-101 1.1907531252544215e-101
0.0 1.0113252882669852e-100 10893 1.0113252882669852e-100 1.1906576802164818e-101 4.0207169421955075e-101 0.0 4.0207169421955075e-101 1.1906576802164818e-101
0.0 1.011213837417219e-100 10894 1.011213837417219e-100 1.1905622599002392e-101 4.0203513737634516e-101 0.0 4.0203513737634516e-101 1.1905622599002392e-101
0.0 1.011102383651043e-100 10895 1.011102383651043e-100 1.190466845916205e-101 4.019985812730473e-101 0.0 4.019985812730473e-101 1.190466845916205e-101
0.0 1.0109909485051117e-100 10896 1.0109909485051117e-100 1.1903714294943525e-101 4.019620308613782e-101 0.0 4.019620308613782e-101 1.1903714294943525e-101
0.0 1.0108795283125942e-100 10897 1.0108795283125942e-100 1.1902760416945739e-101 4.01925483694463e-101 0.0 4.01925483694463e-101 1.1902760416945739e-101
0.0 1.0107681335416935e-100 10898 1.0107681335416935e-100 1.1901806587504199e-101 4.018889516466962e-101 0.0 4.018889516466962e-101 1.1901806587504199e-101
0.0 1.0106567627106657e-100 10899 1.0106567627106657e-100 1.1900852753147337e-101 4.018524189863225e-101 0.0 4.018524189863225e-101 1.1900852753147337e-101
0.0 1.0105454293065784e-100 10900 1.0105454293065784e-100 1.1899899169706786e-101 4.018158873323545e-101 0.0 4.018158873323545e-101 1.1899899169706786e-101
0.0 1.010434101917396e-100 10901 1.010434101917396e-100 1.1898945669027587e-101 4.01779364264304e-101 0.0 4.01779364264304e-101 1.1898945669027587e-101
0.0 1.0103227883250272e-100 10902 1.0103227883250272e-100 1.1897992175154698e-101 4.017428511674197e-101 0.0 4.017428511674197e-101 1.1897992175154698e-101
0.0 1.0102114719279772e-100 10903 1.0102114719279772e-100 1.1897038841293604e-101 4.017063431067118e-101 0.0 4.017063431067118e-101 1.1897038841293604e-101
0.0 1.0101001768349609e-100 10904 1.0101001768349609e-100 1.189608569496123e-101 4.0166983312607446e-101 0.0 4.0166983312607446e-101 1.189608569496123e-101
0.0 1.0099889116424663e-100 10905 1.0099889116424663e-100 1.1895132514912709e-101 4.0163333320544456e-101 0.0 4.0163333320544456e-101 1.1895132514912709e-101
0.0 1.0098776762345313e-100 10906 1.0098776762345313e-100 1.1894179430866926e-101 4.0159683918691685e-101 0.0 4.0159683918691685e-101 1.1894179430866926e-101
0.0 1.0097664574736949e-100 10907 1.0097664574736949e-100 1.1893226659128837e-101 4.0156035101669504e-101 0.0 4.0156035101669504e-101 1.1893226659128837e-101
0.0 1.0096552568885175e-100 10908 1.0096552568885175e-100 1.1892273770511634e-101 4.015238666647028e-101 0.0 4.015238666647028e-101 1.1892273770511634e-101
0.0 1.0095440752130152e-100 10909 1.0095440752130152e-100 1.1891320973509324e-101 4.0148738978342405e-101 0.0 4.0148738978342405e-101 1.1891320973509324e-101
0.0 1.0094329034169948e-100 10910 1.0094329034169948e-100 1.1890368538979892e-101 4.0145091767242145e-101 0.0 4.0145091767242145e-101 1.1890368538979892e-101
0.0 1.0093217383129943e-100 10911 1.0093217383129943e-100 1.1889415941606028e-101 4.014144469232074e-101 0.0 4.014144469232074e-101 1.1889415941606028e-101
0.0 1.0092106031029258e-100 10912 1.0092106031029258e-100 1.1888463508474246e-101 4.01377987001289e-101 0.0 4.01377987001289e-101 1.1888463508474246e-101
0.0 1.0090994877708982e-100 10913 1.0090994877708982e-100 1.1887511333735136e-101 4.0134153148854e-101 0.0 4.0134153148854e-101 1.1887511333735136e-101
0.0 1.008988387603723e-100 10914 1.008988387603723e-100 1.1886559026700166e-101 4.013050820982612e-101 0.0 4.013050820982612e-101 1.1886559026700166e-101
0.0 1.0088773218574374e-100 10915 1.0088773218574374e-100 1.1885606989309189e-101 4.012686337563838e-101 0.0 4.012686337563838e-101 1.1885606989309189e-101
0.0 1.0087662519959764e-100 10916 1.0087662519959764e-100 1.1884655041827605e-101 4.0123219432363614e-101 0.0 4.0123219432363614e-101 1.1884655041827605e-101
0.0 1.0086552058207027e-100 10917 1.0086552058207027e-100 1.1883703103953408e-101 4.011957590216329e-101 0.0 4.011957590216329e-101 1.1883703103953408e-101
0.0 1.0085441999514974e-100 10918 1.0085441999514974e-100 1.1882751382581084e-101 4.011593301453984e-101 0.0 4.011593301453984e-101 1.1882751382581084e-101
0.0 1.008433197045112e-100 10919 1.008433197045112e-100 1.1881799662205582e-101 4.011229100938018e-101 0.0 4.011229100938018e-101 1.1881799662205582e-101
0.0 1.00832220200035e-100 10920 1.00832220200035e-100 1.1880848117615541e-101 4.0108649216600843e-101 0.0 4.0108649216600843e-101 1.1880848117615541e-101
0.0 1.0082112343784433e-100 10921 1.0082112343784433e-100 1.1879896687323953e-101 4.010500723368872e-101 0.0 4.010500723368872e-101 1.1879896687323953e-101
0.0 1.0081002753193054e-100 10922 1.0081002753193054e-100 1.1878945237214642e-101 4.0101366684620504e-101 0.0 4.0101366684620504e-101 1.1878945237214642e-101
0.0 1.0079893314250997e-100 10923 1.0079893314250997e-100 1.1877994042011197e-101 4.009772708459244e-101 0.0 4.009772708459244e-101 1.1877994042011197e-101
0.0 1.007878428278443e-100 10924 1.007878428278443e-100 1.1877042902210628e-101 4.009408753265399e-101 0.0 4.009408753265399e-101 1.1877042902210628e-101
0.0 1.0077675291185817e-100 10925 1.0077675291185817e-100 1.1876091771861854e-101 4.009044787424394e-101 0.0 4.009044787424394e-101 1.1876091771861854e-101
0.0 1.0076566727307167e-100 10926 1.0076566727307167e-100 1.1875140875520526e-101 4.0086809090539445e-101 0.0 4.0086809090539445e-101 1.1875140875520526e-101
0.0 1.0075458116876203e-100 10927 1.0075458116876203e-100 1.1874190048174786e-101 4.00831716922988e-101 0.0 4.00831716922988e-101 1.1874190048174786e-101
0.0 1.0074349736466955e-100 10928 1.0074349736466955e-100 1.1873239247513443e-101 4.0079534412195865e-101 0.0 4.0079534412195865e-101 1.1873239247513443e-101
0.0 1.0073241358356188e-100 10929 1.0073241358356188e-100 1.1872288630998276e-101 4.00758970562524e-101 0.0 4.00758970562524e-101 1.1872288630998276e-101
0.0 1.0072133261298903e-100 10930 1.0072133261298903e-100 1.1871338217603714e-101 4.007226054185841e-101 0.0 4.007226054185841e-101 1.1871338217603714e-101
0.0 1.007102540848133e-100 10931 1.007102540848133e-100 1.187038779726271e-101 4.006862448956384e-101 0.0 4.006862448956384e-101 1.187038779726271e-101
0.0 1.0069917851942152e-100 10932 1.0069917851942152e-100 1.1869437521800614e-101 4.006498902417975e-101 0.0 4.006498902417975e-101 1.1869437521800614e-101
0.0 1.0068810330388595e-100 10933 1.0068810330388595e-100 1.1868487546728592e-101 4.006135386351313e-101 0.0 4.006135386351313e-101 1.1868487546728592e-101
0.0 1.0067703030279047e-100 10934 1.0067703030279047e-100 1.1867537602081178e-101 4.005771921974324e-101 0.0 4.005771921974324e-101 1.1867537602081178e-101
0.0 1.00665959572805e-100 10935 1.00665959572805e-100 1.1866587802571888e-101 4.005408526637262e-101 0.0 4.005408526637262e-101 1.1866587802571888e-101
0.0 1.0065488908144334e-100 10936 1.0065488908144334e-100 1.1865638206967197e-101 4.005045081099269e-101 0.0 4.005045081099269e-101 1.1865638206967197e-101
0.0 1.0064382211278376e-100 10937 1.0064382211278376e-100 1.1864688713909647e-101 4.004681752378301e-101 0.0 4.004681752378301e-101 1.1864688713909647e-101
0.0 1.0063275822138367e-100 10938 1.0063275822138367e-100 1.186373939460556e-101 4.0043184735619916e-101 0.0 4.0043184735619916e-101 1.186373939460556e-101
0.0 1.0062169411902907e-100 10939 1.0062169411902907e-100 1.1862790191906919e-101 4.0039552689367843e-101 0.0 4.0039552689367843e-101 1.1862790191906919e-101
0.0 1.006106300919008e-100 10940 1.006106300919008e-100 1.1861841183708574e-101 4.0035920434876063e-101 0.0 4.0035920434876063e-101 1.1861841183708574e-101
0.0 1.0059956869222367e-100 10941 1.0059956869222367e-100 1.1860892285993751e-101 4.003228806299172e-101 0.0 4.003228806299172e-101 1.1860892285993751e-101
0.0 1.0058850892321518e-100 10942 1.0058850892321518e-100 1.1859943517679727e-101 4.0028656933198256e-101 0.0 4.0028656933198256e-101 1.1859943517679727e-101
0.0 1.0057745523262618e-100 10943 1.0057745523262618e-100 1.1858994949334592e-101 4.002502671433356e-101 0.0 4.002502671433356e-101 1.1858994949334592e-101
0.0 1.0056640215660941e-100 10944 1.0056640215660941e-100 1.1858046498588059e-101 4.0021396679171173e-101 0.0 4.0021396679171173e-101 1.1858046498588059e-101
0.0 1.0055535021699867e-100 10945 1.0055535021699867e-100 1.1857098178155503e-101 4.001776631801354e-101 0.0 4.001776631801354e-101 1.1857098178155503e-101
0.0 1.0054429749594856e-100 10946 1.0054429749594856e-100 1.1856150011116308e-101 4.0014136088186984e-101 0.0 4.0014136088186984e-101 1.1856150011116308e-101
0.0 1.0053324625962418e-100 10947 1.0053324625962418e-100 1.1855202016688069e-101 4.0010507418903266e-101 0.0 4.0010507418903266e-101 1.1855202016688069e-101
0.0 1.0052219860956858e-100 10948 1.0052219860956858e-100 1.1854254181488293e-101 4.000687954222728e-101 0.0 4.000687954222728e-101 1.1854254181488293e-101
0.0 1.0051115325618543e-100 10949 1.0051115325618543e-100 1.1853306430305463e-101 4.000325125824358e-101 0.0 4.000325125824358e-101 1.1853306430305463e-101
0.0 1.005001107794921e-100 10950 1.005001107794921e-100 1.1852358854979429e-101 3.9999623033231223e-101 0.0 3.9999623033231223e-101 1.1852358854979429e-101
0.0 1.0048906904999497e-100 10951 1.0048906904999497e-100 1.1851411497137669e-101 3.9995995058968035e-101 0.0 3.9995995058968035e-101 1.1851411497137669e-101
0.0 1.0047802871544045e-100 10952 1.0047802871544045e-100 1.1850464160064135e-101 3.999236903029338e-101 0.0 3.999236903029338e-101 1.1850464160064135e-101
0.0 1.0046698979722919e-100 10953 1.0046698979722919e-100 1.1849517005382496e-101 3.9988742877959816e-101 0.0 3.9988742877959816e-101 1.1849517005382496e-101
0.0 1.0045595235419706e-100 10954 1.0045595235419706e-100 1.1848570102841824e-101 3.998511673143593e-101 0.0 3.998511673143593e-101 1.1848570102841824e-101
0.0 1.004449200020826e-100 10955 1.004449200020826e-100 1.1847623215046349e-101 3.998149052818694e-101 0.0 3.998149052818694e-101 1.1847623215046349e-101
0.0 1.0043388866150008e-100 10956 1.0043388866150008e-100 1.1846676491884352e-101 3.997786529408267e-101 0.0 3.997786529408267e-101 1.1846676491884352e-101
0.0 1.0042285633880236e-100 10957 1.0042285633880236e-100 1.1845729997891666e-101 3.9974241125910004e-101 0.0 3.9974241125910004e-101 1.1845729997891666e-101
0.0 1.0041182437767478e-100 10958 1.0041182437767478e-100 1.1844783604801708e-101 3.9970617174233914e-101 0.0 3.9970617174233914e-101 1.1844783604801708e-101
0.0 1.0040079688194012e-100 10959 1.0040079688194012e-100 1.1843837286225695e-101 3.996699297909888e-101 0.0 3.996699297909888e-101 1.1843837286225695e-101
0.0 1.0038977218733245e-100 10960 1.0038977218733245e-100 1.1842891204276939e-101 3.996336875857732e-101 0.0 3.996336875857732e-101 1.1842891204276939e-101
0.0 1.0037874975116101e-100 10961 1.0037874975116101e-100 1.1841945304949955e-101 3.9959746199615515e-101 0.0 3.9959746199615515e-101 1.1841945304949955e-101
0.0 1.0036772910314424e-100 10962 1.0036772910314424e-100 1.1840999366230725e-101 3.995612424708412e-101 0.0 3.995612424708412e-101 1.1840999366230725e-101
0.0 1.0035670916700761e-100 10963 1.0035670916700761e-100 1.1840053782962078e-101 3.995250204389346e-101 0.0 3.995250204389346e-101 1.1840053782962078e-101
0.0 1.0034568978323767e-100 10964 1.0034568978323767e-100 1.1839108290716164e-101 3.9948879689776387e-101 0.0 3.9948879689776387e-101 1.1839108290716164e-101
0.0 1.0033467399279665e-100 10965 1.0033467399279665e-100 1.1838162758716652e-101 3.994525843700901e-101 0.0 3.994525843700901e-101 1.1838162758716652e-101
0.0 1.0032365876651899e-100 10966 1.0032365876651899e-100 1.1837217687761496e-101 3.9941638156880065e-101 0.0 3.9941638156880065e-101 1.1837217687761496e-101
0.0 1.0031264449897022e-100 10967 1.0031264449897022e-100 1.1836272561076057e-101 3.993801770589219e-101 0.0 3.993801770589219e-101 1.1836272561076057e-101
0.0 1.0030163393475459e-100 10968 1.0030163393475459e-100 1.1835327506739156e-101 3.993439739371867e-101 0.0 3.993439739371867e-101 1.1835327506739156e-101
0.0 1.0029062605541894e-100 10969 1.0029062605541894e-100 1.1834382875143969e-101 3.993077790183078e-101 0.0 3.993077790183078e-101 1.1834382875143969e-101
0.0 1.0027961891879321e-100 10970 1.0027961891879321e-100 1.1833438115205333e-101 3.992715903319933e-101 0.0 3.992715903319933e-101 1.1833438115205333e-101
0.0 1.0026861389092436e-100 10971 1.0026861389092436e-100 1.1832493588893777e-101 3.992354027417541e-101 0.0 3.992354027417541e-101 1.1832493588893777e-101
0.0 1.0025761190451235e-100 10972 1.0025761190451235e-100 1.1831549345047178e-101 3.991992176913024e-101 0.0 3.991992176913024e-101 1.1831549345047178e-101
0.0 1.0024660923594543e-100 10973 1.0024660923594543e-100 1.1830605054136225e-101 3.991630430697316e-101 0.0 3.991630430697316e-101 1.1830605054136225e-101
0.0 1.002356072814194e-100 10974 1.002356072814194e-100 1.1829660965540556e-101 3.99126869418152e-101 0.0 3.99126869418152e-101 1.1829660965540556e-101
0.0 1.0022460955748759e-100 10975 1.0022460955748759e-100 1.182871709548484e-101 3.9909069746969165e-101 0.0 3.9909069746969165e-101 1.182871709548484e-101
0.0 1.0021361356026409e-100 10976 1.0021361356026409e-100 1.1827773288908964e-101 3.9905453213261015e-101 0.0 3.9905453213261015e-101 1.1827773288908964e-101
0.0 1.0020261980709531e-100 10977 1.0020261980709531e-100 1.1826829621858438e-101 3.9901837362868725e-101 0.0 3.9901837362868725e-101 1.1826829621858438e-101
0.0 1.001916265259789e-100 10978 1.001916265259789e-100 1.1825886158161787e-101 3.9898221769117396e-101 0.0 3.9898221769117396e-101 1.1825886158161787e-101
0.0 1.0018063513471613e-100 10979 1.0018063513471613e-100 1.1824942833441599e-101 3.989460619483147e-101 0.0 3.989460619483147e-101 1.1824942833441599e-101
0.0 1.0016964691239757e-100 10980 1.0016964691239757e-100 1.1823999597454621e-101 3.9890991516341255e-101 0.0 3.9890991516341255e-101 1.1823999597454621e-101
0.0 1.0015866133147317e-100 10981 1.0015866133147317e-100 1.1823056514775957e-101 3.98873773707845e-101 0.0 3.98873773707845e-101 1.1823056514775957e-101
0.0 1.0014767488539779e-100 10982 1.0014767488539779e-100 1.1822113677035005e-101 3.9883763326253175e-101 0.0 3.9883763326253175e-101 1.1822113677035005e-101
0.0 1.0013669351020122e-100 10983 1.0013669351020122e-100 1.1821170897836726e-101 3.988014960272882e-101 0.0 3.988014960272882e-101 1.1821170897836726e-101
0.0 1.0012571102330067e-100 10984 1.0012571102330067e-100 1.182022818630165e-101 3.9876536755500604e-101 0.0 3.9876536755500604e-101 1.182022818630165e-101
0.0 1.0011472694111898e-100 10985 1.0011472694111898e-100 1.1819285797096705e-101 3.98729243233483e-101 0.0 3.98729243233483e-101 1.1819285797096705e-101
0.0 1.00103748886372e-100 10986 1.00103748886372e-100 1.181834349714659e-101 3.9869311929109485e-101 0.0 3.9869311929109485e-101 1.181834349714659e-101
0.0 1.0009277474321843e-100 10987 1.0009277474321843e-100 1.1817401186447169e-101 3.9865699899743864e-101 0.0 3.9865699899743864e-101 1.1817401186447169e-101
0.0 1.0008180226648292e-100 10988 1.0008180226648292e-100 1.1816459210792917e-101 3.986208871601133e-101 0.0 3.986208871601133e-101 1.1816459210792917e-101
0.0 1.0007083078687639e-100 10989 1.0007083078687639e-100 1.1815517370632381e-101 3.9858478075000076e-101 0.0 3.9858478075000076e-101 1.1815517370632381e-101
0.0 1.0005985936958755e-100 10990 1.0005985936958755e-100 1.1814575506819371e-101 3.985486737859733e-101 0.0 3.985486737859733e-101 1.1814575506819371e-101
0.0 1.0004889041580541e-100 10991 1.0004889041580541e-100 1.181363392818023e-101 3.9851257265713434e-101 0.0 3.9851257265713434e-101 1.181363392818023e-101
0.0 1.0003792281613763e-100 10992 1.0003792281613763e-100 1.1812692523625825e-101 3.984764757573461e-101 0.0 3.984764757573461e-101 1.1812692523625825e-101
0.0 1.0002695494915633e-100 10993 1.0002695494915633e-100 1.1811751121922674e-101 3.984403862719776e-101 0.0 3.984403862719776e-101 1.1811751121922674e-101
0.0 1.0001599150212847e-100 10994 1.0001599150212847e-100 1.1810809918048397e-101 3.984042967325005e-101 0.0 3.984042967325005e-101 1.1810809918048397e-101
0.0 1.0000503211468183e-100 10995 1.0000503211468183e-100 1.1809868979956074e-101 3.9836821525839235e-101 0.0 3.9836821525839235e-101 1.1809868979956074e-101
0.0 9.999407227738927e-101 10996 9.999407227738927e-101 1.1808928068753012e-101 3.9833213432826365e-101 0.0 3.9833213432826365e-101 1.1808928068753012e-101
0.0 9.99831151269986e-101 10997 9.99831151269986e-101 1.1807987264911807e-101 3.982960587726412e-101 0.0 3.982960587726412e-101 1.1807987264911807e-101
0.0 9.997215913661439e-101 10998 9.997215913661439e-101 1.1807046712900197e-101 3.982599899628448e-101 0.0 3.982599899628448e-101 1.1807046712900197e-101
